IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
12,02,CSX,000100578,,,,,12,02,CSX,000100578,,,12,02,09,8,10,PM,01,0,0,0,0,,DOTHAN,0783.0,01,41,4,1,005,E,Y201,2,0,7,Y,#006,1,0000.0,2,CGEX,001039,021,Y,,,000,,2,0,0,0,0,0,0,0,0,0,23,0,10,0,0,4,0,0,0,0,84059,10000,T202,,0,0,0,0,T202,2,1,005,94059,,01C069,0,000000,0,1,0,1,0,02,40,02,40,1,3,,1L,,,,178,,2012,0,0,0,0,0,0,HOUSTON,069,,,,N,OTH,,Y20109 CARS OUT OF TRACK #006. AFTER PULLING TENS CARS PASS THE SWITCH THE TRAIN WENT IN EMERGENCY.,CONDUCTOR WALKED THE TRAIN AND DISCOVERD 3 CARS TURN OVER AND 1 CARS DERAILED.,,,,,,,,,,,,,,0,31.230613,-85.387526,2,5,K,,,DOTHAN
12,12,CC,766056,,,,,12,12,CC,766056,,,12,12,16,12,15,PM,12,0,0,0,0,,SIOUX CITY,509.30,19,26,2,2,006,R,R994,4,1590,7,Y,LEAD,1,,2,IC,009637,001,,,,000,,1,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,28,0,H605,H302,0,0,0,0,H605,2,1,006,15048,,19C193,0,000000,0,1,0,1,0,02,35,04,45,1,6,,3L,,,,613,,2012,0,0,0,0,0,0,WOODBURY,193,00,00,,N,OTH,,R99491-16 WAS WORKING THE YARD FROM THE NORTH/EAST END AND PULLED 2 CARS OUT OF SC01 AND DRIFTED REM,AINING 25 BACK INTO THE TRACK. THEY WENT TO SPOT AN INDUSTRY TRACK AND UPON RETURN WENT TO THE SOUTH,/WEST END OF THE YARD AND SAW THAT SC01 WAS OUT TO FOUL. THEY RETURNED TO THE NORTH/EAST END TO STRE,TCH IT INTO THE CLEAR AND PULLED NORTH 2 CARS AND CUT AWAY TO GO PULL THE MEAL TRACKS. THEY WERE HEA,DED DOWN THE LEAD WITH 13 CARS WHEN THEY ROUNDED THE CURVE IN THE TRACK AND SAW THAT SC01 WAS STILL,"TO FOUL. THEY ATTEMPTED TO STOP BUT UNIT IC 9637 RAKED CRGX 7802. THE CREW WAS TESTED, ALL RESULTS W",ERE NEGATIVE.,,,,,,,,,0,42.494837,-96.391146,2,5,,,,CHEROKEE
12,03,AGR,AGR120106,,,,,12,03,ZRKT,INDUSTRY,,,12,03,05,5,40,PM,01,0,0,0,0,,DEMOPOLIS,0.00,01,75,3,1,002,E,AGR,3,0,7,Y,INDUSTRY,X,,4,GATX,032075,014,Y,,,000,,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,18000,0,H307,,0,0,0,0,H307,4,X,002,18000,,01C091,0,000000,0,1,0,1,0,03,40,03,40,1,3,,3,,,,518,,2012,0,0,0,0,0,0,MARENGO,091,,00,,N,CWR,,"ON MARCH 5, 2012 AT 1740 HRS, AGR120 COUPLED INTO A CUT OF CARS ON TRACK 2 AT ROCK TENN.  THE CREW M",ADE A CUT ON THE 2ND CAR FROM THE REAR AND THE REAR END CAR REMAINED IN THE TRACK 5 FEET FROM THE BU,MPING POST.  THE CREW SET OUT ONE CAR TO AN ADJACENT TRACK AND THEN SHOVED BACK INTO TRACK 2 AND PER,FORMED A SAFETY STOP BEFORE COUPLING UP.  AFTER THE SAFETY STOP THEY SHOVED 38 FT. COUPLING INTO THE,CAR AGANIST THE BUMPING POST SHOVING IT OFF THE END OF THE TRACK BY 11 FT. INTO A PLANT CONVEYOR BE,LT CAUSING DAMAGE.,,,,,,,,,,0,32.521631,-87.828955,2,5,,,,MAGNOLIA
12,02,TASD,D20120229A,12,02,CSX,000101201,12,02,TASD,D20120229A,,,12,02,29,4,0,AM,01,0,0,0,0,,MOBILE,0667.0,01,65,4,2,000,,,2,0,,,RADCLIFF 1,1,,4,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21041,E4BC,,0,0,0,0,T319,2,1,003,31642,,01C097,0,000000,0,,,,,,,,,2,3,,3S,,,,171,,2012,0,0,0,0,0,0,MOBILE,097,,,,,CWR,,CSX N23926 WAS PULLING 2ND HALF OF TRAIN INTO MCDUFFIE RADCLIFF YARD TRACK #1 WHEN CARS DERAILED.  T,ASD IS ONLY REPORTING ON TRACK REPAIR. TRACK REPAIR DONE BY CONTRACTOR.,,,,,,,,,,,,,,,30.665213,-88.040667,2,5,,,,SYSTEM
12,02,CSX,000100906,,,,,12,02,NS,098074,,,12,02,19,11,30,AM,01,0,0,0,0,,DECATUR,0363.3,01,32,2,2,007,R,Q235,2,3768,1,Y,DOUBLE-DECATUR JCT,4,18,1,TTGX,853190,002,Y,,,000,,2,0,0,0,0,0,0,0,0,0,51,0,0,0,0,5,0,0,0,0,39600,0,T303,,0,0,0,0,T303,1,4,007,70817,,01C103,0,000000,0,1,0,1,0,07,30,07,30,1,3,,1L,,,,145,,2012,0,0,0,0,0,0,MORGAN,103,,,,N,CWR,,"Q23518 TRAVERSING SWITCH AT DECATUR CONTROL POINT (NS) WHEN GUARD RAIL BROKE LOOSE, RESULTING IN 5 C",ARS DERAILED. NS ESTIMATED TRACK COST $31217.,,,,,,,,,,,,,,0,34.612981,-86.988133,1,1,,,,S & N A NORTH
12,11,MNBR,MNB279512,,,,,12,11,MNBR,MNB279512,,,12,11,17,4,0,AM,01,0,0,0,0,,THOMASTON,77.6,01,34,4,1,026,R,L126,3,8440,1,Y,MAIN,2,,1,AGR,008162,021,Y,,,000,,4,0,0,0,0,0,0,0,0,0,80,0,0,0,0,14,0,0,0,0,165000,80000,T220,,0,0,0,0,T220,1,2,026,245000,,01C091,0,000000,0,1,0,1,0,08,,07,,1,3,,3L,,,,180,,2012,0,0,0,0,0,0,MARENGO,091,,,,N,CWR,,EASTBOUND TRAIN L126-16 WENT INTO EMERGENCY WHILE DESCENDING SLIGHT GRADE.  FOURTEEN CARS DERAILED.,ACTUAL RECORDED SPEED  AT THE TIME OF INCIDENT WAS 26 MPH VERIFIED BY RAILROAD.,,,,,,,,,,,,,,0,32.264609,-87.519016,2,2,P,N,L,SYSTEM
12,12,BNSF,SF1212109,,,,,12,12,BNSF,SF1212109,,,12,12,24,2,25,PM,01,0,0,0,0,,BIRMINGHAM,721.6,01,55,2,2,021,R,UKEE,2,16889,1,Y,SINGLE MAIN TRACK,3,18.95,1,BNSF,646126,126,Y,,,000,,2,0,0,0,3,0,0,0,0,0,123,0,0,0,0,1,0,0,0,0,5000,258022,M204,,0,0,0,0,M204,1,3,021,263022,,01C073,0,000000,0,1,0,1,0,07,07,07,07,1,3,,1L,,,,163,,2012,0,0,0,0,0,0,JEFFERSON,073,,,,N,CWR,,U-KEEBIR2-19 DERAILED FIRST CAR AHEAD OF DP LOCOMOTIVES ACCOUNT CAR WAS IMPROPERLY (LIGHT) LOADED. T,RAIN WAS NEGOTIATING HILL WITHIN A CURVE AT TIME OF DERAILMENT.,,,,,,,,,,,,,,0,33.607023,-86.959161,1,1,Q,,,BIRMINGHAM
12,12,CC,766056,,,,,12,12,CC,766056,,,12,12,16,12,15,PM,12,0,0,0,0,,SIOUX CITY,509.30,19,26,2,2,000,,,,0,6,N,SC01,1,,2,CRGX,007802,000,N,,,000,,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,15000,20,H605,H302,0,0,0,0,H605,2,1,006,15048,,19C193,0,000000,0,0,0,0,0,,,,,3,6,,3L,,,,613,,2012,0,0,0,0,0,0,WOODBURY,193,00,00,,N,OTH,,R99491-16 WAS WORKING THE YARD FROM THE NORTH/EAST END AND PULLED 2 CARS OUT OF SC01 AND DRIFTED REM,AINING 25 BACK INTO THE TRACK. THEY WENT TO SPOT AN INDUSTRY TRACK AND UPON RETURN WENT TO THE SOUTH,/WEST END OF THE YARD AND SAW THAT SC01 WAS OUT TO FOUL. THEY RETURNED TO THE NORTH/EAST END TO STRE,TCH IT INTO THE CLEAR AND PULLED NORTH 2 CARS AND CUT AWAY TO GO PULL THE MEAL TRACKS. THEY WERE HEA,DED DOWN THE LEAD WITH 13 CARS WHEN THEY ROUNDED THE CURVE IN THE TRACK AND SAW THAT SC01 WAS STILL,"TO FOUL. THEY ATTEMPTED TO STOP BUT UNIT IC 9637 RAKED CRGX 7802. THE CREW WAS TESTED, ALL RESULTS W",ERE NEGATIVE.,,,,,,,,,0,42.494837,-96.391146,2,5,,,,CHEROKEE
12,10,UP,1012SL014,,,,,12,10,TRRA,12040,,,12,10,21,7,30,PM,01,3,0,0,0,,EAST ST LOUIS,3.0,17,70,4,1,008,R,MASK,4,9210,1,Y,MAIN,4,34.1,1,NOKL,827169,044,N,,,000,,3,0,0,0,0,0,0,0,0,0,51,0,85,0,0,0,0,2,0,0,26179,0,M405,,0,0,0,0,M405,1,4,014,115630,,17C163,0,000000,0,1,0,1,0,03,15,03,15,3,4,,1L,,,,775,,2012,0,0,0,0,0,0,ST CLAIR,163,00,00,,N,CWR,,"CNANK9-19, TRAVELING EAST ON THE MACARTHUR BRIDGE, ON #1 TRACK.  THEY OBSERVED SPARKS AND TWO DERAIL",ED CARS ON THE PASSING MASKC-21 TRAVELING WEST ON #2 TRACK.  THE TWO DERAILED CARS SIDESWIPED 2 LOCO,"MOTIVES AND 10 CARS ON THE CNANK9-19, CAUSING EXTENSIVE DAMAGE.  NO PERSONAL INJURIES TO EITHER CREW",".  TRACK IS MAINTAINED BY TRRA.  TRRA''S ESTIMATED DAMAGES=$29,478.  INVESTIGATION REVEALED THE TRAIN","MAKE-UP, TRAIN HANDLING, CAR AND TRACK, WERE WITHIN COMPANY OPERATING RULES, STANDARDS AND PRACTICE","S, COMBINATION DERAILMENT, MARGINAL CAR AND MARGINAL TRACK.  SLIGHT SLACK ADJUSTMENT AT THE TIME THE",CARS PASSED THROUGH THE FROG AND GUARDRAIL RESULTED IN WHEEL LIFT AND DERAILMENT OF THE TRAILING SE,T OF TRUCKS ON CAR NOKL822401 AND THE LEAD SET OF TRUCKS ON CAR NOKL827169.,,,,,,,,0,38.6028,-90.151718,1,1,Q,,,MACARTHUR BRIDGE TRR
12,12,IHB,1764,,,,,12,12,IHB,1764,,,12,12,02,6,30,PM,05,0,0,0,0,,HAMMOND,2.80,18,53,4,1,004,E,KG32,3,3277,1,Y,GR08,1,,2,ETTX,907771,019,Y,,,000,,1,0,0,0,0,0,0,0,0,0,47,0,0,0,0,4,0,0,0,0,23012,13926,S013,,0,1,0,1,S013,2,1,004,36938,,18C089,1,000000,0,1,0,1,0,03,45,03,45,1,4,,3S,,,,870,,2012,0,1,0,0,0,0,LAKE,089,,,,N,OTH,,"KG32 PULLED 20 CARS OUT OF GR16 FOR THE GMW4.  UPON PULLING OUT, THE CREW ASSIGNED TO KG32 PUT 7 CAR","S INTO GR08 FROM W/E, THERE WAS A GAP IN MIDDLE OF YARD, KNUCKLES BUTTED AND UPON CONTACT, CARS IN T","RACK 8 ROLLED OUT ON 4 LEAD HITTING THE 19TH AND 20TH CARS ON 4 LEAD , (ETTX 907771 AND ETTX 702976,","THE KG27 ASSIGNMENT THAT WAS DEPARTING).  THE CONDUCTOR ON KG27 WAS INJURED.   

A TOTAL OF 4 CAR","S DERAILED; 2 CARS OF THE KG32, TRACK GR08 (ETTX 903885 (L) 49 FROM HEAD END, CAR DAMAGE $120 ACTUAL",", AND ETTX 701238 (L) 48 FROM HEAD END, CAR DAMAGE $7503 ESTIMATE). 

TWO CARS FROM THE KG27 ASSIG","NMENT DERAILED, 4 LEAD (ETTX 907771 (L), 19TH FROM HEAD END, EQUIPMENT DAMAGE $11692 ESTIMATE, AND E","TTX 702976 (L) 20 FROM HEAD END, CAR DAMAGE $960 ESTIMATE).

CAUSE:  IMPROPER CAR COUNT DUE TO DEF","ECTIVE WHEEL DETECTOR.

EQUIPMENT COST INCREASED TO $23,012, 1-3-14.",,,,,,,0,41.606526,-87.480623,2,5,K,,,SYSTEM
